Article,,Article_col,Sentence,Tokens,Borderline_metaphor,Real_metaphors,Frame_label,Token_lemma,is_target,distance_from_target
71,2205,71,2,Dismembered,0,0,Respond_to_proposal,dismember,False,7
71,2206,71,2,.,0,0,_,.,False,8
71,2207,71,3,Bone,0,0,_,bone,False,9
71,2208,71,3,cuts,0,0,Cause_harm,cut,False,10
71,2209,71,3,are,0,0,_,be,False,11
71,2210,71,3,clean,1,0,_,clean,False,12
71,2211,71,3,and,0,0,_,and,False,13
71,2212,71,3,precise,0,0,_,precise,False,14
71,2213,71,3,.,0,0,_,.,False,15
72,2214,72,0,you,0,0,_,you,False,-15
72,2215,72,0,?,0,0,_,?,False,-14
72,2216,72,1,Again,0,0,_,again,False,-13
72,2217,72,1,",",0,0,_,",",False,-12
72,2218,72,1,it,0,0,_,it,False,-11
72,2219,72,1,sounds,0,0,Give_impression,sound,False,-10
72,2220,72,1,simple,0,0,_,simple,False,-9
72,2221,72,1,",",0,0,_,",",False,-8
72,2222,72,1,but,0,0,Concessive,but,False,-7
72,2223,72,1,it,0,0,_,it,False,-6
72,2224,72,1,'s,0,0,_,be,False,-5
72,2225,72,1,deceptively,0,0,_,deceptively,False,-4
72,2226,72,1,complicated,0,0,_,complicated,False,-3
72,2227,72,1,.,0,0,_,.,False,-2
72,2228,72,2,Getting,0,0,Transition_to_state,get,False,-1
72,2229,72,2,burned,0,0,Fire_burning,burn,True,0
72,2230,72,2,by,0,0,_,by,False,1
72,2231,72,2,fire,0,0,Fire_burning,fire,False,2
72,2232,72,2,is,0,0,_,be,False,3
72,2233,72,2,energy,0,0,Electricity,energy,False,4
72,2234,72,2,transfer,1,1,Transfer,transfer,False,5
72,2235,72,2,on,1,0,_,on,False,6
72,2236,72,2,a,0,0,Quantified_mass,a,False,7
72,2237,72,2,few,0,0,Quantified_mass,few,False,8
72,2238,72,2,scales,1,1,_,scale,False,9
72,2239,72,2,.,0,0,_,.,False,10
72,2240,72,3,Heat,0,0,_,heat,False,11
72,2241,72,3,can,0,0,Capability,can,False,12
72,2242,72,3,enter,0,0,Arriving,enter,False,13
72,2243,72,3,your,0,0,_,your,False,14
72,2244,72,3,skin,0,0,Body_parts,skin,False,15
73,2245,73,0,#,0,0,_,#,False,-15
73,2246,73,0,Forests,0,0,Weather,forest,False,-14
73,2247,73,0,-,0,0,_,-,False,-13
73,2248,73,0,Due,0,0,Causation,due,False,-12
73,2249,73,0,to,0,0,Causation,to,False,-11
73,2250,73,0,increased,0,0,Change_position_on_a_scale,increase,False,-10
73,2251,73,0,summer,0,0,Calendric_unit,summer,False,-9
73,2252,73,0,temperature,0,0,Ambient_temperature,temperature,False,-8
73,2253,73,0,and,0,0,_,and,False,-7
73,2254,73,0,decreased,0,0,Change_position_on_a_scale,decrease,False,-6
73,2255,73,0,summer,0,0,Calendric_unit,summer,False,-5
73,2256,73,0,precipitation,0,0,_,precipitation,False,-4
73,2257,73,0,",",0,0,_,",",False,-3
73,2258,73,0,the,0,0,_,the,False,-2
73,2259,73,0,area,0,0,Locale,area,False,-1
73,2260,73,0,burned,0,0,Fire_burning,burn,True,0
73,2261,73,0,by,0,0,Means,by,False,1
73,2262,73,0,fire,0,0,Fire_burning,fire,False,2
73,2263,73,0,regionally,0,0,Locale,regionally,False,3
73,2264,73,0,is,0,0,_,be,False,4
73,2265,73,0,projected,0,0,Estimating,project,False,5
73,2266,73,0,to,0,0,_,to,False,6
73,2267,73,0,double,0,0,Change_position_on_a_scale,double,False,7
73,2268,73,0,by,0,0,_,by,False,8
73,2269,73,0,the,0,0,_,the,False,9
73,2270,73,0,2040s,0,0,_,2040s,False,10
73,2271,73,0,and,0,0,_,and,False,11
73,2272,73,0,triple,0,0,Change_position_on_a_scale,triple,False,12
73,2273,73,0,by,0,0,_,by,False,13
73,2274,73,0,the,0,0,_,the,False,14
73,2275,73,0,2080s,0,0,_,2080s,False,15
74,2276,74,0,one,0,0,Cardinal_numbers,one,False,-15
74,2277,74,0,hand,0,0,Body_parts,hand,False,-14
74,2278,74,0,on,0,0,Spatial_contact,on,False,-13
74,2279,74,0,his,0,0,_,his,False,-12
74,2280,74,0,heart,0,0,Body_parts,heart,False,-11
74,2281,74,0,and,0,0,_,and,False,-10
74,2282,74,0,the,0,0,_,the,False,-9
74,2283,74,0,other,0,0,Increment,other,False,-8
74,2284,74,0,on,0,0,Spatial_contact,on,False,-7
74,2285,74,0,mine,0,0,_,mine,False,-6
74,2286,74,0,",",0,0,_,",",False,-5
74,2287,74,0,``,0,0,_,`,False,-4
74,2288,74,0,ca,0,0,_,can,False,-3
74,2289,74,0,n't,0,0,_,not,False,-2
74,2290,74,0,be,0,0,_,be,False,-1
74,2291,74,0,burned,0,0,Fire_burning,burn,True,0
74,2292,74,0,by,0,0,_,by,False,1
74,2293,74,0,fire,0,0,Fire_burning,fire,False,2
74,2294,74,0,",",0,0,_,",",False,3
74,2295,74,0,washed,0,0,Removing,wash,False,4
74,2296,74,0,away,0,0,_,away,False,5
74,2297,74,0,by,0,0,_,by,False,6
74,2298,74,0,water,0,0,Substance,water,False,7
74,2299,74,0,",",0,0,_,",",False,8
74,2300,74,0,or,0,0,_,or,False,9
74,2301,74,0,destroyed,0,0,Destroying,destroy,False,10
74,2302,74,0,with,0,0,_,with,False,11
74,2303,74,0,human,0,0,People,human,False,12
74,2304,74,0,hands.,0,0,Body_parts,hand,False,13
74,2305,74,0,``,0,0,_,`,False,14
75,2306,75,0,the,0,0,_,the,False,-15
75,2307,75,0,last,0,0,Ordinal_numbers,last,False,-14
75,2308,75,0,place,0,0,Locale,place,False,-13
75,2309,75,0,I,0,0,_,I,False,-12
75,2310,75,0,wanted,0,0,Desiring,want,False,-11
75,2311,75,0,to,0,0,_,to,False,-10
75,2312,75,0,go,0,0,Motion,go,False,-9
75,2313,75,0,--,0,0,_,--,False,-8
75,2314,75,0,an,0,0,_,an,False,-7
75,2315,75,0,eternal,0,0,_,eternal,False,-6
75,2316,75,0,home,1,0,Buildings,home,False,-5
75,2317,75,0,where,0,0,Locative_relation,where,False,-4
75,2318,75,0,one,0,0,_,one,False,-3
75,2319,75,0,is,0,0,_,be,False,-2
75,2320,75,0,constantly,0,0,Frequency,constantly,False,-1
75,2321,75,0,burned,0,0,Fire_burning,burn,True,0
75,2322,75,0,by,0,0,_,by,False,1
75,2323,75,0,fires,0,0,Fire_burning,fire,False,2
75,2324,75,0,seventy,0,0,Cardinal_numbers,seventy,False,3
75,2325,75,0,times,0,0,_,time,False,4
75,2326,75,0,as,0,0,_,as,False,5
75,2327,75,0,hot,0,0,Ambient_temperature,hot,False,6
75,2328,75,0,as,0,0,_,as,False,7
75,2329,75,0,the,0,0,_,the,False,8
75,2330,75,0,flames,0,0,Fire_burning,flame,False,9
75,2331,75,0,of,0,0,_,of,False,10
75,2332,75,0,the,0,0,_,the,False,11
75,2333,75,0,earth,0,0,_,earth,False,12
75,2334,75,0,",",0,0,_,",",False,13
75,2335,75,0,where,0,0,Locative_relation,where,False,14
75,2336,75,0,puss,0,0,_,puss,False,15
76,2337,76,0,fail,0,0,Successful_action,fail,False,-15
76,2338,76,0,last,0,0,Relative_time,last,False,-14
76,2339,76,0,spring,0,0,Calendric_unit,spring,False,-13
76,2340,76,0,in,0,0,Interior_profile_relation,in,False,-12
76,2341,76,0,North,0,0,_,north,False,-11
76,2342,76,0,Dakota,0,0,_,Dakota,False,-10
76,2343,76,0,while,0,0,Temporal_collocation,while,False,-9
76,2344,76,0,beset,1,1,Abounding_with,beset,False,-8
76,2345,76,0,with,0,0,_,with,False,-7
76,2346,76,0,ice,0,0,_,ice,False,-6
76,2347,76,0,",",0,0,_,",",False,-5
76,2348,76,0,battered,1,1,Cause_harm,batter,False,-4
76,2349,76,0,by,0,0,_,by,False,-3
76,2350,76,0,floods,0,0,_,flood,False,-2
76,2351,76,0,and,0,0,_,and,False,-1
76,2352,76,0,burned,0,0,Fire_burning,burn,True,0
76,2353,76,0,by,0,0,_,by,False,1
76,2354,76,0,fire,0,0,Fire_burning,fire,False,2
76,2355,76,0,",",0,0,_,",",False,3
76,2356,76,0,Tuesday,0,0,Calendric_unit,Tuesday,False,4
76,2357,76,0,bested,1,1,_,best,False,5
76,2358,76,0,a,0,0,_,a,False,6
76,2359,76,0,nationwide,0,0,_,nationwide,False,7
76,2360,76,0,field,1,1,_,field,False,8
76,2361,76,0,of,0,0,_,of,False,9
76,2362,76,0,newspapers,0,0,Text,newspaper,False,10
76,2363,76,0,to,0,0,_,to,False,11
76,2364,76,0,win,0,0,Finish_competition,win,False,12
76,2365,76,0,journalism,0,0,_,journalism,False,13
76,2366,76,0,'s,0,0,_,be,False,14
76,2367,76,0,greatest,1,1,Desirability,great,False,15
